CoastPN,Item,Level,Name,Class,PerUnit,Unit,PartDwg,Rev,ManFSCM
32397,20,1,,,0,EA,,,
32397,21,3,"SCREW, PAN HEAD",,2,EA,MS51957-2,CUR,
32397,22,3,"SCREW, PAN HEAD",,5,EA,MS51957-3,CUR,
32397,23,3,,,1,EA,,,
32397,24,3,SOLDER,,1,A/R,Sn96WRMAP3,CUR,
32397,25,3,,,0,EA,,,
32397,26,3,"ADHESIVE, BONDING",,1,A/R,RFC-1120,CUR,A0000
32397,27,3,"INK, MARKING, WHITE",,1,A/R,M-9-N,-,12405
32397,28,3,"INK, MARKING, BLK",,1,A/R,M-0-N,-,12405
32397,29,4,"CATALYST, INK",,1,A/R,B-3,-,12405
32398,1,1,"TRANSFORMER, POWER",,1,EA,32398,NC,22558
32398,2,2,COIL/CORE,,1,EA,32398-10,NC,22558
32398,3,3,CORE,,1,EA,YP-42507-TC,CUR,8057
32398,4,1,,,0,EA,,,
32398,5,3,MAGNET WIRE,002K,1,A/R,"AWG #27 PER J-W-1177/14A, TYPE K2",-,
32398,6,1,,,0,EA,,,
32398,7,1,,,0,EA,,,
32398,8,1,,,0,EA,,,
32398,9,1,,,0,EA,,,
32398,10,3,"INSULATION, MYLAR",021N,1,A/R,"48EL, 1/4 WIDE""",-,F0003
32398,11,3,"TAPE, GLASS",021B,1,A/R,P-213,-,99742
32398,12,3,FABRIC WASHER,,1,EA,521-128-25,CU],
32398,13,3,SOLDER,,1,A/R,Sn63 285 #66,-,
32398,14,3,DACRON,021L,1,A/R,"TRIMTEX WOVEN POLYESTER, 5 MILS THK",-,F0003
32398,15,11,,,0,EA,,,
32398,16,3,EPOXY,,1,A/R,C15-015,-,12405
32398,17,3,"INK, BLACK",,1,A/R,M-0-N,-,12405
32398,18,4,CATALYST,,1,A/R,B-3,-,12405
32399,1,1,"INDUCTOR, COUPLED",,1,EA,32399,B,22558
32399,2,2,FINAL ASSEMBLY,,1,EA,32399-20,NC,22558
32399,3,3,COIL\CORE DETAIL,,1,EA,32399-10,A,22558
32399,4,4,"CORE, RM POT CORE",,1,SET,YNP-42819-A276,-,8057
32399,5,4,"CLIP, CORE",,2,EA,610,CUR,A0002
32399,6,4,,,0,EA,,,
32399,7,4,MAGNET WIRE,002K,1,A/R,#24 AWG PER NEMA MW-35-C,-,
32399,8,4,MAGNET WIRE,002K,1,A/R,#23 AWG PER NEMA MW-35-C,-,
32399,9,4,MAGNET WIRE,002K,1,A/R,#21 AWG PER NEMA MW-35-C,-,
32399,10,4,MAGNET WIRE,002K,1,A/R,#19 AWG PER NEMA MW-35-C,-,
32399,11,4,"TAPE, GLASS",021B,1,A/R,P-213,-,99742
32399,12,4,"HEATSINK, COIL",005A,2,EA,855064-1,A,
32399,13,4,EPOXY,,1,A/R,DC-571,-,22156
32399,14,3,TERMINAL BOARD,006A,1,EA,855063-1,A,
32399,15,3,BASEPLATE,005A,1,EA,855062-1,NC,
32399,16,3,"SLEEVING, SHRINK",,1,A/R,M23053/5-XXX,CUR,
32399,17,3,,,0,EA,,,
32399,18,3,"WASHER, FLAT",,9,EA,NAS620C2,CUR,
32399,19,3,"NUT, HEX",,2,EA,NAS671C2,CUR,
32399,20,1,,,0,EA,,,
32399,21,3,"SCREW, PAN HEAD",,2,EA,MS51957-2,CUR,
32399,22,3,"SCREW, PAN HEAD",,5,EA,MS51957-3,CUR,
32399,23,3,,,0,EA,,,
32399,24,3,SOLDER,,1,A/R,Sn96 285 #66,-,
32399,25,3,,,0,EA,,,
32399,26,3,"ADHESIVE, BONDING",,1,A/R,RFC-1120,-,A0000
32399,27,3,"INK, MARKING, WHITE",,1,A/R,M-9-N,-,12405
32399,28,3,"INK, MARKING, BLK",,1,A/R,M-0-N,-,12405
32399,29,4,"CATALYST, INK",,1,A/R,B-3,-,12405
32400,1,1,"TRANSFORMER, POWER",,1,EA,32400,A,22558
32400,2,2,COIL/CORE,,1,EA,32400-10,B,22558
32400,3,3,CORE,,1,EA,YP-42507-TC,-,8057
32400,4,1,,,0,EA,,,
32400,5,3,MAGNET WIRE,002K,1,A/R,"AWG #27 PER J-W-1177/14A, TYPE K2",-,
32400,6,1,,,0,EA,,,
32400,7,1,,,0,EA,,,
32400,8,1,,,0,EA,,,
32400,9,1,,,0,EA,,,
32400,10,3,"INSULATION, MYLAR",021N,1,A/R,"48EL, 1/4 WIDE""",-,F0003
32400,11,3,"TAPE, GLASS",021B,1,A/R,P-213,-,99742
32400,12,3,FABRIC WASHER,,1,EA,521-128-25,CU],
32400,13,3,SOLDER,,1,A/R,Sn63 285 #66,-,
32400,14,3,DACRON,021L,1,A/R,"TRIMTEX WOVEN POLYESTER, 5 MILS THK",-,F0003
32400,15,11,,,0,EA,,,
32400,16,3,EPOXY,,1,A/R,DC-571,-,22156
32400,17,3,"INK, BLACK",,1,A/R,M-0-N,-,12405
32400,18,4,CATALYST,,1,A/R,B-3,-,12405
32403,1,1,"INDUCTOR, COUPLED",,1,EA,32403,C,22558
32403,2,2,FINAL ASSEMBLY,,1,EA,32403-20,NC,22558
32403,3,3,COIL\CORE DETAIL,,1,EA,32403-10,C,22558
32403,4,4,"CORE, RM POT CORE",,1,SET,YNP-42819-A250,-,8057
32403,5,4,"CLIP, CORE",,2,EA,610,CUR,A0002
32403,6,4,MAGNET WIRE,002K,1,A/R,AWG #20 PER NEMA MW-35-C,-,
32403,7,4,MAGNET WIRE,002K,1,A/R,AWG #22 PER NEMA MW-35-C,-,
32403,8,4,MAGNET WIRE,002K,1,A/R,AWG #28 PER NEMA MW-35-C,-,
32403,9,1,,,0,EA,,,
32403,10,1,,,0,EA,,,
32403,11,4,"TAPE, GLASS",021B,1,A/R,P-213,-,99742
32403,12,4,"HEATSINK, COIL",005A,2,EA,855064-1,A,
32403,13,4,EPOXY,,1,A/R,DC-571,-,22156
32403,14,3,TERMINAL BOARD,006A,1,EA,855063-1,A,
32403,15,3,BASEPLATE,005A,1,EA,855062-1,NC,
32403,16,3,"SLEEVING, SHRINK",,1,A/R,M23053/5-XXX,CUR,
32403,17,3,,,1,EA,,,
32403,18,3,"WASHER, FLAT",,9,EA,NAS620C2,CUR,
32403,19,3,"NUT, HEX",,2,EA,NAS671C2,CUR,
32403,20,1,,,0,EA,,,
32403,21,3,"SCREW, PAN HEAD",,2,EA,MS51957-2,CUR,
32403,22,3,"SCREW, PAN HEAD",,5,EA,MS51957-3,CUR,
32403,23,3,,,1,EA,,,
32403,24,3,SOLDER,,1,A/R,Sn96 285 #66,-,
32403,25,3,,,1,EA,,,
32403,26,3,"ADHESIVE, BONDING",,1,A/R,RFC-1120,-,A0000
32403,27,3,"INK, MARKING, WHITE",,1,A/R,M-9-N,-,12405
32403,28,3,"INK, MARKING, BLK",,1,A/R,M-0-N,-,12405
32403,29,4,"CATALYST, INK",,1,A/R,B-3,-,12405
32404,1,1,"INDUCTOR, COUPLED",,1,EA,32404,A,22558
32404,2,2,FINAL ASSEMBLY,,1,EA,32404-20,NC,22558
32404,3,3,COIL\CORE DETAIL,,1,EA,32404-10,B,22558
32404,4,4,"CORE, RM POT CORE",,1,SET,YNP-42819-A445,-,8057
32404,5,4,"CLIP, CORE",,2,EA,610,CUR,A0002
32404,6,1,,,0,EA,,,
32404,7,4,MAGNET WIRE,002K,1,A/R,#25 AWG PER NEMA MW-35-C,-,
32404,8,4,MAGNET WIRE,002K,1,A/R,#24 AWG PER NEMA MW-35-C,-,
32404,9,4,MAGNET WIRE,002K,1,A/R,#26 AWG PER NEMA MW-35-C,-,
32404,10,1,,,0,EA,,,
32404,11,4,"TAPE, GLASS",021B,1,A/R,P-213,-,99742
32404,12,4,"HEATSINK, COIL",005A,2,EA,855064-1,A,
32404,13,4,EPOXY,,1,A/R,DC-571,-,22156
32404,14,3,TERMINAL BOARD,006A,1,EA,855063-1,A,
32404,15,3,BASEPLATE,005A,1,EA,855062-1,NC,
32404,16,3,"SLEEVING, SHRINK",,1,A/R,M23053/5-XXX,CUR,
32404,17,3,,,1,EA,,,
32404,18,3,"WASHER, FLAT",,9,EA,NAS620C2,CUR,
32404,19,3,"NUT, HEX",,2,EA,NAS671C2,CUR,
32404,20,1,,,0,EA,,,
32404,21,3,"SCREW, PAN HEAD",,2,EA,MS51957-2,CUR,
32404,22,3,"SCREW, PAN HEAD",,5,EA,MS51957-3,CUR,
32404,23,3,,,1,EA,,,
32404,24,3,SOLDER,,1,A/R,Sn96 285 #66,-,
32404,25,3,,,1,EA,,,
32404,26,3,"ADHESIVE, BONDING",,1,A/R,RFC-1120,-,A0000
32404,27,3,"INK, MARKING, WHITE",,1,A/R,M-9-N,-,12405
32404,28,3,"INK, MARKING, BLK",,1,A/R,M-0-N,-,12405
32404,29,4,"CATALYST, INK",,1,A/R,B-3,-,12405
32405,1,1,"INDUCTOR, COUPLED",,1,EA,32405,B,22558
32405,2,2,FINAL ASSEMBLY,,1,EA,32405-20,NC,22558
32405,3,3,COIL\CORE DETAIL,,1,EA,32405-10,B,22558
32405,4,4,"CORE, RM POT CORE",,1,SET,YNP-42819-A250,-,8057
32405,5,4,"CLIP, CORE",,2,EA,610,CUR,A0002
32405,6,4,MAGNET WIRE,002K,1,A/R,AWG #20 PER NEMA MW-35-C,-,
32405,7,4,MAGNET WIRE,002K,1,A/R,AWG #24 PER NEMA MW-35-C,-,
32405,8,4,MAGNET WIRE,002K,1,A/R,AWG #26 PER NEMA MW-35-C,-,
32405,9,4,MAGNET WIRE,002K,1,A/R,AWG #27 PER NEMA MW-35-C,-,
32405,10,1,,,0,EA,,,
32405,11,4,"TAPE, GLASS",021B,1,A/R,P-213,-,99742
32405,12,4,"HEATSINK, COIL",005A,2,EA,855064-1,A,
32405,13,4,EPOXY,,1,A/R,DC-571,-,22156
32405,14,3,TERMINAL BOARD,006A,1,EA,855063-1,A,
32405,15,3,BASEPLATE,005A,1,EA,855062-1,NC,
32405,16,3,"SLEEVING, SHRINK",,1,A/R,M23053/5-XXX,CUR,
32405,17,3,,,1,EA,,,
32405,18,3,"WASHER, FLAT",,9,EA,NAS620C2,CUR,
32405,19,3,"NUT, HEX",,2,EA,NAS671C2,CUR,
32405,20,1,,,0,EA,,,
32405,21,3,"SCREW, PAN HEAD",,2,EA,MS51957-2,CUR,
32405,22,3,"SCREW, PAN HEAD",,5,EA,MS51957-3,CUR,
32405,23,3,,,1,EA,,,
32405,24,3,SOLDER,,1,A/R,Sn96 285 #66,-,
32405,25,3,,,1,EA,,,
32405,26,3,"ADHESIVE, BONDING",,1,A/R,RFC-1120,-,A0000
32405,27,3,"INK, MARKING, WHITE",,1,A/R,M-9-N,-,12405
32405,28,3,"INK, MARKING, BLK",,1,A/R,M-0-N,-,12405
32405,29,4,"CATALYST, INK",,1,A/R,B-3,-,12405
32406,1,1,"INDUCTOR, COUPLED",,1,EA,32406,C,22558
32406,2,2,FINAL ASSEMBLY,,1,EA,32406-20,NC,22558
32406,3,3,COIL\CORE DETAIL,,1,EA,32406-10,E,22558
32406,4,4,"CORE, RM POT CORE",,1,SET,YNP-42819-A250,-,8057
32406,5,4,"CLIP, CORE",,2,EA,610,CUR,A0002
32406,6,4,MAGNET WIRE,002K,1,A/R,AWG #20 PER NEMA MW-35-C,-,
32406,7,4,MAGNET WIRE,002K,1,A/R,AWG #22 PER NEMA MW-35-C,-,
32406,8,4,MAGNET WIRE,002K,1,A/R,AWG #23 PER NEMA MW-35-C,-,
32406,9,4,MAGNET WIRE,002K,1,A/R,AWG #24 PER NEMA MW-35-C,-,
32406,10,1,,,0,EA,,,
32406,11,4,"TAPE, GLASS",021B,1,A/R,P-213,-,99742
32406,12,4,"HEATSINK, COIL",005A,2,EA,855064-1,A,
32406,13,4,EPOXY,,1,A/R,DC-571,-,22156
32406,14,3,TERMINAL BOARD,006A,1,EA,855063-1,A,
32406,15,3,BASEPLATE,005A,1,EA,855062-1,NC,
32406,16,3,"SLEEVING, SHRINK",,1,A/R,M23053/5-XXX,CUR,
32406,17,3,,,1,EA,,,
32406,18,3,"WASHER, FLAT",,9,EA,NAS620C2,CUR,
32406,19,3,"NUT, HEX",,2,EA,NAS671C2,CUR,
32406,20,1,,,0,EA,,,
32406,21,3,"SCREW, PAN HEAD",,2,EA,MS51957-2,CUR,
32406,22,3,"SCREW, PAN HEAD",,5,EA,MS51957-3,CUR,
32406,23,3,,,1,EA,,,
32406,24,3,SOLDER,,1,A/R,Sn96 285 #66,-,
32406,25,3,,,1,EA,,,
32406,26,3,"ADHESIVE, BONDING",,1,A/R,RFC-1120,-,A0000
32406,27,3,"INK, MARKING, WHITE",,1,A/R,M-9-N,-,12405
32406,28,3,"INK, MARKING, BLK",,1,A/R,M-0-N,-,12405
32406,29,4,"CATALYST, INK",,1,A/R,B-3,-,12405
32407,1,1,"INDUCTOR, COUPLED",,1,EA,32407,A,22558
32407,2,2,FINAL ASSEMBLY,,1,EA,32407-20,NC,22558
32407,3,3,COIL\CORE DETAIL,,1,EA,32407-10,A,22558
32407,4,4,"CORE, RM POT CORE",,1,SET,YNP-42819-A250,-,8057
32407,5,4,"CLIP, CORE",,2,EA,610,CUR,A0002
32407,6,1,,,0,EA,,,
32407,7,4,MAGNET WIRE,002K,1,A/R,AWG #28 PER NEMA MW-35-C,-,
32407,8,4,MAGNET WIRE,002K,1,A/R,AWG #26 PER NEMA MW-35-C,-,
32407,9,4,MAGNET WIRE,002K,1,A/R,AWG #23 PER NEMA MW-35-C,-,
32407,10,1,,,0,EA,,,
32407,11,4,"TAPE, GLASS",021B,1,A/R,P-213,-,99742
32407,12,4,"HEATSINK, COIL",005A,2,EA,855064-1,A,
32407,13,4,EPOXY,,1,A/R,DC-571,-,22156
32407,14,3,TERMINAL BOARD,006A,1,EA,855063-1,A,
32407,15,3,BASEPLATE,005A,1,EA,855062-1,NC,
32407,16,3,"SLEEVING, SHRINK",,1,A/R,M23053/5-XXX,CUR,
32407,17,3,,,1,EA,,,
32407,18,3,"WASHER, FLAT",,9,EA,NAS620C2,CUR,
32407,19,3,"NUT, HEX",,2,EA,NAS671C2,CUR,
32407,20,1,,,0,EA,,,
32407,21,3,"SCREW, PAN HEAD",,2,EA,MS51957-2,CUR,
32407,22,3,"SCREW, PAN HEAD",,5,EA,MS51957-3,CUR,
32407,23,3,,,1,EA,,,
32407,24,3,SOLDER,,1,A/R,Sn96 285 #66,-,
32407,25,3,,,1,EA,,,
32407,26,3,"ADHESIVE, BONDING",,1,A/R,RFC-1120,-,A0000
32407,27,3,"INK, MARKING, WHITE",,1,A/R,M-9-N,-,12405
32407,28,3,"INK, MARKING, BLK",,1,A/R,M-0-N,-,12405
32407,29,4,"CATALYST, INK",,1,A/R,B-3,-,12405
32408,1,1,"TRANSFORMER, POWER",,1,EA,32408,B,22558
32408,2,2,COIL/CORE,,1,EA,32408-10,A,22558
32408,3,3,CORE,,1,EA,YP-42507-TC,-,8057
32408,4,1,,,0,EA,,,
32408,5,3,MAGNET WIRE,002K,1,A/R,#27 AWG PER NEMA MW-35-C,-,
32408,6,3,MAGNET WIRE,002K,1,A/R,#28 AWG PER NEMA MW-35-C,-,
32408,7,3,"LEADS, FLEX, WHITE",,1,A/R,AWG #20 PER MIL-W-81044,CUR,
32408,8,3,"LEADS, FLEX, WHITE",,1,A/R,AWG #22 PER MIL-W-81044,CUR,
32408,9,1,,,0,EA,,,
32408,10,3,"INSULATION, MYLAR",021N,1,A/R,"48EL, 1/4 WIDE""",-,F0003
32408,11,3,"TAPE, GLASS",021B,1,A/R,P-213,-,99742
32408,12,3,FABRIC WASHER,,1,EA,521-128-25,CUR,
32408,13,3,SOLDER,,1,A/R,Sn63 285 #66,-,
32408,14,3,DACRON,021L,1,A/R,"TRIMTEX WOVEN POLYESTER, 5 MILS THK",-,F0003
32408,15,11,,,0,EA,,,
32408,16,3,EPOXY,,1,A/R,DC-571,-,22156
32408,17,3,"INK, BLACK",,1,A/R,M-0-N,-,12405
32408,18,4,CATALYST,,1,A/R,B-3,-,12405
32409,1,1,"TRANSFORMER, POWER",,1,EA,32409,D,22558
32409,2,2,COIL/CORE,,1,EA,32409-10,D,22558
32409,3,3,CORE,,1,EA,YP-42507-TC,-,8057
32409,4,1,,,0,EA,,,
32409,5,3,MAGNET WIRE,002K,1,A/R,#27 AWG PER NEMA MW-35-C,-,
32409,6,1,,,0,EA,,,
32409,7,3,"LEADS, FLEX, WHITE",,1,A/R,AWG #20 PER MIL-W-81044,CUR,
32409,8,3,"LEADS, FLEX, WHITE",,1,A/R,AWG #22 PER MIL-W-81044,CUR,
32409,9,4,"LEADS, FLEX, WHITE",,1,A/R,#24 AWG PER MIL-W-81044,CUR,
32409,10,3,"INSULATION, MYLAR",021N,1,A/R,"48EL, 1/4 WIDE""",-,F0003
32409,11,3,"TAPE, GLASS",021B,1,A/R,P-213,-,99742
32409,12,3,FABRIC WASHER,,1,EA,521-128-25,CUR,
32409,13,3,SOLDER,,1,A/R,Sn63 285 #66,-,
32409,14,3,DACRON,021L,1,A/R,"TRIMTEX WOVEN POLYESTER, 5 MILS THK",-,F0003
32409,15,11,,,0,EA,,,
32409,16,3,EPOXY,,1,A/R,DC-571,-,22156
32409,17,3,"INK, BLACK",,1,A/R,M-0-N,-,12405
32409,18,4,CATALYST,,1,A/R,B-3,-,12405
32410,1,1,"TRANSFORMER, POWER",,1,EA,32410,C,22558
32410,2,2,COIL/CORE,,1,EA,32410-10,D,22558
32410,3,3,CORE,,1,EA,YP-42507-TC,-,8057
32410,4,1,,,0,EA,,,
32410,5,3,MAGNET WIRE,002K,1,A/R,"AWG #27 PER J-W-1177/14A, TYPE K2",-,
32410,6,1,,,0,EA,,,
32410,7,3,"LEADS, FLEX, WHITE",,1,A/R,AWG #20 PER MIL-W-81044,CUR,
32410,8,3,"LEADS, FLEX, WHITE",,1,A/R,AWG #22 PER MIL-W-81044,CUR,
32410,9,3,"LEADS, FLEX, WHITE",,1,A/R,AWG #24 PER MIL-W-81044,CUR,
32410,10,3,"INSULATION, MYLAR",021N,1,A/R,"48EL, 1/4 WIDE""",-,F0003
32410,11,3,"TAPE, GLASS",021B,1,A/R,P-213,-,99742
32410,12,3,FABRIC WASHER,,1,EA,521-128-25,CUR,
32410,13,3,SOLDER,,1,A/R,Sn63 285 #66,-,
32410,14,3,DACRON,021L,1,A/R,"TRIMTEX WOVEN POLYESTER, 5 MILS THK",-,F0003
32410,15,11,,,0,EA,,,
32410,16,3,EPOXY,,1,A/R,DC-571,-,22156
32410,17,3,"INK, BLACK",,1,A/R,M-0-N,-,12405
32410,18,4,CATALYST,,1,A/R,B-3,-,12405
32411,1,1,"TRANSFORMER, POWER",,1,EA,32411,A,22558
32411,2,2,COIL/CORE,,1,EA,32411-10,C,22558
32411,3,3,CORE,,1,EA,YP-42507-TC,-,8057
32411,4,1,,,0,EA,,,
32411,5,3,MAGNET WIRE,002K,1,A/R,#27 AWG PER NEMA MW-35-C,-,
32411,6,1,,,0,EA,,,
32411,7,3,"LEADS, FLEX, WHITE",,1,A/R,#20 AWG PER MIL-W-81044,CUR,
32411,8,3,"LEADS, FLEX, WHITE",,1,A/R,#22 AWG PER MIL-W-81044,CUR,
32411,9,3,"LEADS, FLEX, WHITE",,1,A/R,#24 AWG PER MIL-W-81044,CUR,
32411,10,3,"INSULATION, MYLAR",021N,1,A/R,"48EL, 1/4 WIDE""",-,F0003
32411,11,3,"TAPE, GLASS",021B,1,A/R,P-213,-,99742
32411,12,3,FABRIC WASHER,,1,EA,521-128-25,CUR,
32411,13,3,SOLDER,,1,A/R,Sn63 285 #66,-,
32411,14,3,DACRON,021L,1,A/R,"TRIMTEX WOVEN POLYESTER, 5 MILS THK",-,F0003
32411,15,11,,,0,EA,,,
32411,16,3,EPOXY,,1,A/R,DC-571,-,22156
32411,17,3,"INK, BLACK",,1,A/R,M-0-N,-,12405
32411,18,4,CATALYST,,1,A/R,B-3,-,12405
3243,1,1,TOP DRAWING,,1,EA,3243,E,5254
3243,2,2,CORE/COIL,,1,EA,3243-10,B,5254
3243,3,3,CORE,,1,SET,782E272-3C8,-,F0002
3243,4,3,BOBBIN,,1,EA,990-136-15,-,F0002
3245,1,1,TOP DRAWING,,1,EA,3245,D,5254
3245,2,2,CORE/COIL,,1,EA,3245-10,C,5254
3245,3,3,CORE,,1,EA,52153-1R,-,8057
3245,4,2,POTTING CASE,006A,1,EA,3245-02,C,
3245,5,3,INSERT,,1,EA,CB440-8 X 5/32 OD,,7757
32459,1,1,TOP DRAWING,,1,EA,32459,B,22558
32459,2,1,ASSEMBLY AND POT,,1,EA,32459-20,A,22558
32459,3,1,CORE/COIL,,1,EA,32459-10,NC,22558
32459,4,1,CORE,,1,EA,YW-42212-TC,-,8057
32459,5,1,"WIRE, MAGNET",002K,1,A/R,"NEMA MW-35-C, #20 AWG heavy insulation",-,
32459,6,1,"INSULATION, KAPTON",,1,A/R,P-224,,99742
32459,7,1,CASE,006A,1,EA,32459-50,NC,
32459,8,1,"PIN, TERMINAL (#20AWG)",,4,EA,"LW0.032-32-N PER MIL-STD-1276D, CUT 3"",-""",,
32459,9,1,"SOLDER, Sn63",,1,A/R,Sn63Pb37-ROL1 PER J-STD-006,-,
32459,10,1,"SOLDER, Sn10",,1,A/R,Sn10Pb88Ag02-ROL1 PER J-STD-006,-,
32459,11,1,ADHESIVE,,1,A/R,EA956 A/B,-,12405
32459,12,1,"COMPOUND, POTTING",,1,A/R,3M 281,-,75037
32459,13,1,"INK, WHITE",,1,A/R,M-9-N/B3,-,12405
32459,14,1,IMPREGNATION COMPOUND,,1,A/R,DC-571,-,
32462,1,1,TOP DRAWING,,1,EA,32462,E,22558
32462,2,1,CORE/COIL,,1,EA,32462-10,D,22558
32462,3,1,CORE/COIL ASSY,,1,EA,32462-20,B,22558
32462,4,1,CORE,,1,EA,55374-A2,NC,8057
32462,5,1,POTTING CASE,006A,1,EA,31859-50,A,
32462,6,1,LEAD FRAME,,1,EA,LF-31831,A,
32462,7,1,"WIRE, MAGNET",,1,A/R,AWG #23 NEMA MW-35-C,-,
32462,8,1,ADHESIVE,,1,A/R,EA956 A/B,,12405
32462,9,1,"COMPOUND, POTTING",,1,A/R,3M281,-,75037
32462,10,1,"SOLDER, Sn10",,1,A/R,Sn10Pb8802-ROL1 PER J-STD-006,-,
32477S,1,1,TOP DRAWING,,1,EA,32477S,B,22558
32477S,2,2,ASSEMBLY AND POT,,1,EA,32477S-20,NC,22558
32477S,3,3,CORE/COIL,,1,EA,32477S-10,NC,22558
32477S,4,4,CORE,,1,EA,B-1100-M9,-,
32477S,5,4,SLEEVE,,1,EA,S-1100-M9,-,
32477S,7,4,"WIRE, MAGNET",,1,A/R,#39 SE per NEMA: MW-77-C (J-W-1177/40B),-,
32477S,8,4,SOLDER,,1,A/R,Sn50PB49CU1,-,
32477S,9,4,"ADHESIVE, UV",,1,A/R,3751,-,L0015
32477S,10,4,LEAD FRAME,,1,EA,LF-10002 (TIN-LEAD PLATED),-,
32477S,11,4,ADHESIVE,,1,A/R,"EA956, PART A & B",-,12405
32477S,16,4,"COMPOUND, MOLDING",,1,A/R,MG25F-05,-,12405
32477S,18,4,INK,,1,A/R,"M-X-N, B-3 CATALYST",-,12405
32477S,19,4,"SOLDER, Sn63",,1,A/R,Sn63WRP3 PER QQ-S-571E,-,
32477S2,1,1,TOP DRAWING,,1,EA,32477S,B,22558
32477S2,2,2,ASSEMBLY AND POT,,1,EA,32477S-20,NC,22558
32477S2,3,3,CORE/COIL,,1,EA,32477S-10,NC,22558
32477S2,4,4,CORE,,1,EA,B-1100-M9,-,
32477S2,5,4,SLEEVE,,1,EA,S-1100-M9,-,
32477S2,7,4,"WIRE, MAGNET",,1,A/R,#39 SE per NEMA: MW-77-C (J-W-1177/40B),-,
32477S2,8,4,SOLDER,,1,A/R,Sn50PB49CU1,-,
32477S2,9,4,"ADHESIVE, UV",,1,A/R,3751,-,L0015
32477S2,10,4,LEAD FRAME,,1,EA,LF-10002 (TIN-LEAD PLATED),-,
32477S2,11,4,ADHESIVE,,1,A/R,"EA956, PART A & B",-,12405
32477S2,16,4,"COMPOUND, MOLDING",,1,A/R,MG25F-05,-,12405
32477S2,18,4,INK,,1,A/R,"M-X-N, B-3 CATALYST",-,12405
32477S2,19,4,"SOLDER, Sn63",,1,A/R,Sn63WRP3 PER QQ-S-571E,-,
32483,1,3,TOP DRAWING,,1,EA,34717,A,22558
32483,2,3,ASSEMBLY AND POT,,1,EA,34717-20,N/C,22558
32483,3,3,CORE/COIL,,1,EA,34717-10,A,22558
32483,4,3,POT CORE,,1,EA,P22/13-3F3-A160,-,
32483,5,3,BOBBIN,,1,EA,CP-P22/13-1S,-,
32483,6,3,LEAD FRAME,,1,EA,34717,NC,
32483,7,3,"WIRE, MAGNET",002K,1,A/R,"#32AWG. NEMA MW-35-C, heavy insulation",-,
32483,8,3,EPOXY,,1,A/R,3M280,-,12405
32483,9,3,SOLDER,,1,A/R,Sn10WRP3  (high temperature),-,
32483,10,3,"CASE, POTTING",,1,EA,34717-50,NC,A0002
32483,11,3,ADHESIVE,,1,A/R,EA956 A/B,-,12405
32483,12,3,"COMPOUND, POTTING",,1,A/R,3M281,-,75037
32483,13,3,"INK, WHITE",,1,A/R,M-9-N/B-3,-,12405
32484,1,3,TOP DRAWING,,1,EA,32484,C,22558
32484,2,3,CORE/COIL,,1,EA,32484-10,A,22558
32484,3,3,CORE,,1,EA,3005D3302,-,91881
32484,4,3,INSERT,,1,EA,CBL632-8,-,21698
32484,5,3,"WIRE, MAGNET",002K,1,A/R,"#11 AWG. NEMA MW-35-C, heavy insulation",-,
32484,7,3,SOLDER,,1,A/R,Sn63,-,
32484,10,3,BASE,,1,EA,32483-50,NC,A0002
32484,11,3,ADHESIVE,,1,A/R,RFC-1120,-,
32484,12,3,ADHESIVE,,1,A/R,EA956 A/B,-,12405
32484,13,3,"COMPOUND, COATING",,1,A/R,EC 1090/CAT 9,-,
32484,14,3,"INK, WHITE",,1,A/R,M-9-N/B-3,-,12405
32485,1,1,TOP DRAWING,,1,EA,32485,D,22558
32485,2,1,CORE/COIL,,1,EA,32485-10,A,22558
32485,3,1,CORE,,1,EA,3634D3302,-,91881
32485,4,1,"WIRE, MAGNET",,1,A/R,"#12 AWG, NEMA MW-35-C, Heavy Insulation",-,
32485,5,1,BASE,,1,EA,32485-50,NC,A0002
32485,6,1,INSERT,,1,EA,CBL632-8,-,21698
32485,7,1,"SOLDER, Sn63",,1,A/R,Sn63Pb37-ROL1 PER J-STD-006,-,
32485,8,1,ADHESIVE,,1,A/R,EA956 A/B,-,12405
32485,9,1,COMPOUND COATING,,1,A/R,E&C 1090/CAT 9,-,
32485,10,1,"INK, WHITE",,1,A/R,M-9-N/B3,-,12405
32485,11,1,ADHESIVE,,1,A/R,RFC-1120,-,
32485,12,1,INSULATION TUBE,,1,EA,"526-.238-.012""-.500""""",-,
32485-1,1,1,TOP DRAWING,,1,EA,32485-1,D,22558
32485-1,2,1,CORE/COIL,,1,EA,32485-10,A,22558
32485-1,3,1,CORE,,1,EA,3634D3302,-,91881
32485-1,4,1,"WIRE, MAGNET",,1,A/R,"#12 AWG, NEMA MW-35-C, Heavy Insulation",-,
32485-1,5,1,BASE,,1,EA,32485-50,NC,A0002
32485-1,6,1,INSERT,,1,EA,CBL632-8,-,21698
32485-1,7,1,"SOLDER, Sn63",,1,A/R,Sn63Pb37-ROL1 PER J-STD-006,-,
32485-1,8,1,ADHESIVE,,1,A/R,EA956 A/B,-,12405
32485-1,9,1,COMPOUND COATING,,1,A/R,E&C 1090/CAT 9,-,
32485-1,10,1,"INK, WHITE",,1,A/R,M-9-N/B3,-,12405
32485-1,11,1,ADHESIVE,,1,A/R,RFC-1120,-,
